aX,aY,aZ,gX,gY,gZ
-0.115,-0.216,-0.417,38.269,-287.292,-11.536
-0.156,-0.251,-0.412,31.189,-288.086,-2.747
-0.255,-0.286,-0.501,18.250,-290.344,8.301
-0.395,-0.265,-0.484,7.385,-305.176,21.423
-0.635,-0.293,-0.196,-1.343,-337.158,30.884
-0.791,-0.286,0.505,2.747,-380.798,40.771
-0.884,-0.168,1.500,25.024,-421.692,53.894
-0.757,0.040,2.508,72.571,-440.369,67.444
-0.521,0.623,3.213,115.417,-418.091,85.632
-0.349,1.027,3.463,142.761,-345.459,81.848
-0.258,0.774,2.926,150.635,-235.840,37.354
-0.294,0.319,2.124,127.136,-157.410,-3.662
-0.376,0.001,1.663,73.547,-133.728,-19.287
-0.314,-0.112,1.696,9.827,-153.870,-19.958
-0.033,0.267,2.181,-57.129,-176.453,-11.658
-0.264,-0.187,2.595,-76.599,-178.772,-20.752
-0.050,-0.200,3.259,-140.686,-186.768,-16.296
-0.013,-0.288,3.194,-122.620,-133.789,-8.606
0.017,-0.391,3.422,-92.163,-110.046,-8.728
0.079,-0.212,3.928,-47.913,-104.797,1.831
0.092,0.206,4.000,3.723,-75.073,15.747
0.071,0.414,4.000,45.288,-19.775,13.794
0.032,0.348,3.590,72.144,37.537,-1.160
0.000,0.087,3.324,78.308,84.534,-17.639
-0.008,-0.137,2.583,67.749,127.075,-24.536
-0.012,-0.143,2.639,46.570,126.709,-19.287
-0.105,-0.282,2.730,16.541,140.686,-20.325
-0.095,-0.391,2.342,-8.789,182.983,-16.296
-0.135,-0.410,1.990,-27.649,210.205,-5.249
-0.163,-0.320,1.813,-41.077,209.534,8.972
-0.158,-0.232,1.787,-45.288,205.078,19.165
-0.171,-0.133,1.713,-42.664,207.520,26.428
-0.189,-0.035,1.620,-36.255,213.928,28.442
-0.203,0.086,1.545,-26.367,219.177,27.954
-0.234,0.252,1.477,-15.442,225.708,26.550
-0.224,0.394,1.382,-6.470,234.802,20.447
-0.225,0.426,1.201,0.122,246.826,8.606
-0.213,0.323,0.951,1.709,260.681,-6.531
-0.218,0.199,0.683,1.038,273.071,-18.127
-0.200,0.083,0.411,-2.319,281.799,-23.804
-0.166,-0.025,0.125,-6.531,285.217,-25.330
-0.114,-0.078,-0.130,-15.015,281.494,-21.973
-0.053,-0.054,-0.344,-23.315,268.250,-15.625
0.009,-0.000,-0.482,-28.992,249.573,-11.414
0.081,-0.046,-0.571,-39.612,233.948,-12.634
0.160,-0.076,-0.664,-52.795,222.900,-11.292
0.215,-0.069,-0.778,-62.439,214.111,-8.789
0.279,-0.066,-0.925,-67.993,206.787,-9.033
0.362,-0.002,-1.117,-70.984,200.439,-9.216
0.401,0.064,-1.350,-73.547,187.561,-12.268
0.436,0.081,-1.513,-77.698,167.236,-20.569
0.478,0.082,-1.598,-79.712,142.029,-29.907
0.512,-0.110,-1.691,-73.608,116.943,-41.870
0.544,-0.243,-1.773,-64.026,91.736,-46.753
0.588,-0.262,-1.874,-49.011,63.843,-40.955
0.628,-0.266,-1.942,-33.264,31.616,-35.645
0.651,-0.334,-1.924,-19.287,-4.517,-32.654
0.658,-0.432,-1.845,-7.263,-41.443,-27.893
0.640,-0.466,-1.695,3.967,-77.026,-17.761
0.591,-0.463,-1.513,14.832,-108.887,-5.432
0.531,-0.412,-1.349,23.743,-135.071,7.080
0.446,-0.340,-1.239,28.381,-156.189,18.982
0.369,-0.303,-1.143,27.344,-175.964,27.649
0.264,-0.261,-1.075,19.714,-194.458,36.255
0.162,-0.211,-1.016,7.141,-210.937,45.654
0.064,-0.143,-0.988,-5.432,-226.013,53.711
-0.053,-0.024,-0.982,-11.108,-244.812,61.707
-0.173,0.040,-0.842,-15.747,-270.386,64.697
-0.256,0.068,-0.639,-9.766,-297.729,63.538
-0.399,0.068,-0.413,5.127,-321.777,60.425
-0.561,0.062,-0.128,27.344,-344.543,54.382
-0.693,0.041,0.183,62.439,-363.892,48.401
-0.789,0.032,0.465,108.093,-375.793,44.861
-0.858,0.116,0.836,147.827,-388.306,41.748
-0.954,0.306,1.353,169.861,-400.024,39.673
-1.041,0.530,1.975,174.194,-403.381,29.846
-0.931,0.877,2.818,154.419,-400.085,18.311
-0.759,0.992,3.589,108.215,-379.272,-4.089
-0.726,0.606,3.970,27.588,-301.147,-50.232
-0.510,-0.122,4.000,-71.106,-204.895,-92.407
-0.449,-0.695,3.461,-121.948,-94.177,-97.900
-0.204,-0.694,3.758,-183.655,-66.711,-67.200
0.002,-0.621,3.358,-177.795,-24.658,-26.917
0.114,-0.631,3.000,-125.488,-13.367,-8.972
0.157,-0.399,3.177,-74.951,-34.363,13.672
0.157,-0.108,3.485,-22.339,-41.260,32.166
0.124,0.241,3.472,26.428,-17.883,42.297
0.080,0.535,3.338,59.143,13.672,41.565
-0.010,0.731,3.261,76.965,38.635,29.236
-0.036,0.661,3.354,81.482,69.824,7.019
-0.017,0.371,2.518,76.843,122.375,-13.245
-0.076,0.416,2.520,63.477,126.404,-15.137
-0.112,0.162,2.506,42.786,137.024,-28.503
-0.156,-0.114,2.182,28.503,169.678,-34.607
-0.136,-0.192,1.841,20.020,190.186,-24.536
-0.140,-0.181,1.769,14.221,185.608,-10.437
-0.141,-0.219,1.827,9.766,179.199,-3.052
-0.179,-0.218,1.772,12.329,186.951,3.296
-0.201,-0.160,1.693,20.264,197.449,12.329
-0.221,-0.056,1.691,30.029,204.956,19.836
-0.244,0.083,1.649,39.673,216.187,26.001
-0.273,0.126,1.510,41.138,234.375,26.550
-0.292,0.083,1.293,35.278,254.028,23.560
-0.309,0.095,1.030,25.269,272.705,23.804
-0.319,0.197,0.750,13.306,289.062,25.696
-0.311,0.273,0.458,1.709,301.025,22.949
-0.304,0.268,0.156,-8.179,307.434,14.709
-0.256,0.157,-0.178,-19.592,309.082,6.958

0.639,-0.288,-1.793,-18.860,70.679,-33.203
0.660,-0.247,-1.853,-11.475,44.434,-28.076
0.673,-0.243,-1.896,-5.127,15.503,-24.658
0.656,-0.274,-1.878,-2.258,-17.456,-22.766
0.631,-0.317,-1.788,-2.014,-52.551,-17.944
0.584,-0.317,-1.652,-0.244,-87.341,-10.803
0.524,-0.250,-1.494,3.479,-118.652,-2.197
0.476,-0.201,-1.323,6.531,-146.057,4.089
0.419,-0.142,-1.117,11.230,-170.349,8.179
0.366,-0.119,-0.923,14.587,-189.575,8.789
0.284,-0.158,-0.766,14.587,-201.599,7.996
0.238,-0.222,-0.716,10.742,-208.069,10.559
0.161,-0.182,-0.660,9.583,-217.224,17.334
0.089,-0.215,-0.576,5.371,-229.614,20.020
-0.008,-0.225,-0.516,-0.244,-239.380,25.818
-0.091,-0.150,-0.447,-1.404,-250.793,33.997
-0.251,-0.072,-0.357,5.615,-265.930,39.368
-0.404,-0.120,-0.250,18.127,-284.180,39.307
-0.503,-0.165,0.103,36.926,-313.477,41.138
-0.578,-0.092,0.792,60.974,-348.511,47.119
-0.569,0.200,1.650,95.032,-373.413,54.871
-0.408,0.711,2.304,128.662,-366.089,61.890
-0.304,1.166,2.615,138.977,-320.984,50.476
-0.291,0.850,2.463,126.221,-255.249,1.953
-0.297,0.146,2.167,95.520,-205.444,-49.377
-0.252,-0.258,2.301,37.354,-196.838,-61.401
-0.271,-0.339,2.301,-30.579,-203.430,-52.246
-0.080,-0.349,3.487,-94.788,-215.698,-36.377
-0.037,-0.436,3.008,-97.107,-171.631,-20.569
-0.004,-0.316,3.631,-126.404,-159.973,-5.981
0.012,-0.139,3.696,-110.229,-124.878,13.123
0.013,-0.098,3.969,-59.875,-105.225,10.925
0.076,0.032,4.000,-7.507,-84.595,12.512
0.125,0.245,3.972,37.292,-31.616,17.700
0.026,0.269,3.719,65.002,32.532,8.911
0.071,0.006,2.916,78.674,97.046,-10.681
0.035,0.125,2.547,87.524,122.681,-10.315
0.009,0.140,2.386,81.238,131.775,-12.634
-0.002,0.041,2.207,63.049,147.034,-19.287
-0.037,-0.113,1.949,47.058,164.490,-23.071
-0.063,-0.328,1.735,30.823,172.058,-24.658
-0.046,-0.423,1.651,16.968,167.114,-16.785
-0.031,-0.430,1.747,8.118,155.640,-4.333
-0.061,-0.389,1.837,6.897,150.269,5.920
-0.091,-0.398,1.873,14.465,155.884,13.489
-0.117,-0.380,1.911,26.672,164.612,21.301
-0.146,-0.273,1.913,41.260,178.894,31.860
-0.163,-0.113,1.833,52.429,201.416,41.870
-0.198,-0.001,1.632,54.871,230.408,44.922
-0.252,0.027,1.329,45.410,263.062,42.603
-0.313,0.078,1.005,30.457,292.786,39.917
-0.320,0.134,0.647,14.099,317.017,38.025
-0.311,0.168,0.268,-5.188,332.397,35.645
-0.274,0.162,-0.117,-28.625,336.487,32.837
-0.202,0.169,-0.398,-49.377,325.684,25.940
-0.105,0.060,-0.657,-61.829,310.486,14.771
0.004,0.083,-0.896,-78.491,296.936,12.939
0.110,0.090,-1.072,-96.863,274.963,12.390
0.214,0.025,-1.219,-95.276,238.892,4.517
0.313,0.021,-1.191,-94.666,197.510,0.366
0.422,0.019,-1.082,-86.365,160.522,-4.150
0.493,-0.003,-1.017,-66.223,137.085,-12.085
0.513,-0.069,-1.028,-48.218,125.854,-21.362
0.521,-0.170,-1.141,-34.790,120.544,-27.893
0.528,-0.260,-1.280,-27.954,114.685,-30.579
0.545,-0.326,-1.422,-26.794,105.591,-28.870
0.545,-0.418,-1.558,-29.968,92.346,-24.658
0.558,-0.450,-1.744,-33.203,75.806,-15.808
0.567,-0.389,-2.002,-33.630,55.481,-2.502
0.565,-0.299,-2.260,-31.006,25.146,9.033
0.537,-0.258,-2.321,-26.672,-21.179,16.479
0.510,-0.177,-2.121,-17.212,-78.430,22.827
0.485,-0.058,-1.821,-0.671,-128.906,28.076
0.424,-0.051,-1.562,13.916,-166.321,26.367
0.330,-0.107,-1.349,25.208,-194.946,22.827
0.241,-0.153,-1.130,32.776,-220.947,22.705
0.154,-0.169,-0.937,36.499,-241.760,26.184
0.084,-0.150,-0.758,38.330,-258.423,31.006
0.018,-0.095,-0.625,34.912,-272.461,36.499
-0.021,-0.043,-0.395,25.574,-285.217,39.307
-0.040,0.041,-0.198,16.785,-288.635,40.955
-0.120,0.080,-0.086,6.287,-281.616,39.063
-0.242,0.168,0.023,4.272,-275.269,37.231
-0.376,0.310,0.130,17.578,-276.184,36.865
-0.499,0.319,0.245,43.091,-284.973,30.640
-0.690,0.217,0.425,72.449,-307.678,21.240
-0.698,0.204,0.903,82.703,-344.421,21.423
-0.625,0.122,1.816,71.716,-388.733,18.677
-0.547,0.064,2.764,62.988,-404.175,15.259
-0.406,0.302,3.269,68.237,-366.150,26.733
-0.275,0.532,3.403,70.740,-291.077,26.184
-0.256,0.412,2.997,60.547,-207.092,-1.282
-0.257,0.228,2.515,36.133,-164.185,-30.396
-0.087,-0.017,3.112,-7.446,-163.391,-45.044
-0.144,-0.356,3.223,-21.423,-156.433,-49.805
-0.000,-0.435,4.000,-74.585,-156.494,-44.373
0.056,-0.359,3.790,-77.454,-89.966,-24.902
0.108,-0.400,3.345,-66.101,-31.860,-21.301
0.118,-0.460,3.205,-59.204,-9.705,-15.686
0.152,-0.384,3.329,-46.326,-0.671,-5.066
0.094,-0.086,3.348,-23.621,29.907,8.118
0.118,-0.029,2.744,7.812,81.116,10.010
0.083,0.008,2.328,35.583,104.553,4.883
0.026,-0.121,2.199,50.842,107.361,-2.625
-0.019,-0.098,2.042,60.791,116.211,0.488
-0.035,-0.016,1.958,65.552,123.596,6.287
-0.072,-0.028,1.920,61.157,129.272,3.845
-0.109,-0.086,1.882,51.086,135.986,0.549
-0.122,-0.161,1.875,41.626,140.381,-0.366
-0.096,-0.268,1.943,31.555,142.639,0.000
-0.114,-0.302,2.118,25.085,146.851,3.357
-0.114,-0.312,2.332,25.208,157.593,8.118
-0.140,-0.288,2.314,32.104,184.082,14.893
-0.169,-0.243,2.071,40.039,221.069,22.766
-0.207,-0.239,1.800,41.382,250.977,28.503
-0.255,-0.260,1.492,34.790,277.466,33.447
-0.282,-0.210,1.180,22.583,302.917,41.260
-0.318,-0.130,0.873,6.104,323.547,48.523
-0.329,-0.054,0.534,-9.827,340.881,52.185

0.633,-0.417,-1.678,-36.255,17.090,-6.958
0.632,-0.334,-1.830,-13.855,-7.690,3.113
0.609,-0.319,-1.965,8.240,-37.170,10.132
0.559,-0.305,-2.015,25.146,-71.716,16.602
0.460,-0.269,-1.957,34.485,-108.887,23.804
0.363,-0.236,-1.806,39.124,-147.156,30.701
0.259,-0.129,-1.596,41.504,-183.960,38.696
0.190,0.010,-1.356,40.161,-216.187,44.128
0.131,0.111,-1.064,32.227,-242.920,43.762
0.059,0.102,-0.811,21.179,-260.925,37.598
0.026,0.059,-0.588,10.742,-272.034,32.654
-0.027,0.093,-0.411,2.197,-280.457,32.532
-0.081,0.157,-0.228,-7.080,-284.241,33.997
-0.159,0.207,-0.141,-10.925,-280.701,34.424
-0.287,0.215,-0.079,-6.653,-279.907,33.264
-0.408,0.273,-0.006,11.780,-286.438,35.522
-0.530,0.340,0.154,37.598,-303.528,37.292
-0.645,0.398,0.443,62.805,-328.857,33.081
-0.667,0.428,0.905,74.585,-356.018,26.611
-0.605,0.338,1.601,56.519,-376.282,13.916
-0.597,0.109,2.285,24.841,-371.155,0.610
-0.563,0.080,2.653,-1.770,-329.590,0.305
-0.514,0.273,2.759,-32.898,-273.682,9.949
-0.486,0.278,2.661,-74.341,-224.670,6.470
-0.640,0.086,2.764,-118.713,-196.655,-4.944
-0.204,-0.062,2.187,-142.090,-181.091,-9.521
-0.363,-0.093,2.867,-156.921,-173.401,2.563
-0.262,0.097,3.019,-158.630,-170.776,25.146
-0.257,0.140,3.063,-99.976,-165.955,34.058
-0.205,0.336,3.385,-45.532,-167.480,39.795
-0.121,0.622,3.989,1.038,-173.767,44.800
-0.021,0.833,4.000,46.021,-157.898,38.086
0.056,0.960,4.000,88.013,-93.994,22.400
0.019,0.775,4.000,107.117,6.531,-3.235
-0.058,0.458,3.648,93.933,93.994,-30.396
-0.126,0.189,3.299,64.758,154.419,-46.753
-0.118,-0.151,2.253,36.804,217.041,-51.941
-0.189,-0.015,1.846,17.395,223.083,-33.264
-0.143,0.137,1.901,3.296,205.139,-20.996
-0.171,0.024,1.552,5.371,214.478,-25.513
-0.199,0.056,1.406,14.832,209.473,-22.827
-0.201,0.240,1.607,32.104,180.054,-15.137
-0.190,0.286,2.001,50.903,159.546,-19.226
-0.191,0.325,2.255,70.496,164.307,-25.330
-0.231,0.297,2.289,85.205,189.026,-33.020
-0.283,0.160,2.112,90.942,221.863,-41.565
-0.329,-0.004,1.813,83.252,254.395,-44.617
-0.371,-0.177,1.443,63.293,284.607,-42.664
-0.402,-0.269,1.072,41.077,307.556,-33.447
-0.389,-0.274,0.704,19.836,322.815,-18.372
-0.355,-0.181,0.401,1.709,326.477,-2.563
-0.330,-0.052,0.167,-12.329,322.327,7.874
-0.300,0.028,-0.120,-22.644,320.312,10.742
-0.254,0.114,-0.370,-26.917,315.674,7.996
-0.210,0.139,-0.577,-26.550,303.406,2.991
-0.133,0.192,-0.801,-25.757,288.635,1.099
-0.006,0.213,-0.993,-23.865,268.738,-3.479
0.115,0.200,-1.103,-22.217,236.877,-12.146
0.216,0.134,-1.062,-23.804,201.843,-22.278
0.300,0.026,-0.991,-27.344,177.368,-30.884
0.344,-0.044,-1.050,-28.198,166.443,-34.485
0.380,-0.067,-1.193,-28.748,160.522,-34.180
0.406,-0.099,-1.399,-30.640,153.381,-33.386
0.447,-0.122,-1.602,-35.217,140.442,-32.349
0.463,-0.090,-1.831,-39.185,121.765,-29.053
0.497,-0.160,-2.028,-44.617,96.924,-28.992
0.528,-0.237,-2.153,-48.645,62.561,-28.931
0.555,-0.323,-2.219,-47.302,22.522,-25.391
0.564,-0.372,-2.170,-43.518,-20.508,-19.226
0.541,-0.385,-1.998,-39.978,-64.697,-9.888
0.504,-0.373,-1.762,-34.424,-104.187,-0.671
0.447,-0.335,-1.523,-26.978,-136.047,9.216
0.372,-0.283,-1.341,-18.616,-160.339,18.738
0.304,-0.212,-1.204,-10.132,-179.810,26.733
0.220,-0.156,-1.109,-3.357,-196.289,31.860
0.169,-0.145,-0.980,-1.831,-212.585,34.546
0.052,-0.064,-0.813,1.343,-228.455,37.842
-0.008,-0.036,-0.750,4.089,-237.854,38.696
-0.081,0.018,-0.648,3.540,-247.559,38.269
-0.160,0.040,-0.597,3.723,-258.179,36.621
-0.259,0.034,-0.610,8.301,-268.555,34.546
-0.404,-0.042,-0.583,9.583,-286.255,33.569
-0.599,-0.114,-0.509,8.484,-310.547,36.438
-0.765,-0.161,-0.324,7.263,-340.515,43.823
-0.924,-0.234,0.122,4.578,-379.211,51.270
-1.065,-0.110,0.932,8.057,-418.335,61.584
-1.079,0.378,1.974,32.959,-445.679,75.989
-0.944,1.043,3.040,68.848,-447.083,80.505
-0.723,1.593,3.779,110.596,-415.649,60.730
-0.595,1.555,3.957,131.287,-329.590,7.996
-0.286,0.801,3.449,108.948,-236.755,-62.683
-0.181,0.013,3.264,35.645,-179.993,-109.131
-0.282,-0.955,3.613,-24.536,-150.452,-113.037
-0.031,-0.901,4.000,-115.906,-136.902,-74.097
0.092,-0.630,3.758,-135.498,-60.791,-28.503
0.148,-0.448,3.190,-135.498,-7.263,-6.470
0.151,-0.360,2.950,-128.723,2.930,4.272
0.154,-0.245,3.008,-102.478,-1.465,16.846
0.156,-0.039,2.994,-61.279,1.709,31.616
0.150,0.164,2.867,-17.334,13.916,37.292
0.127,0.329,2.968,16.846,19.653,33.691
0.106,0.535,3.049,38.513,35.278,27.283
0.105,0.743,3.003,49.683,70.007,16.602
-0.020,0.595,2.671,58.838,117.371,-8.789
-0.092,0.183,2.018,58.655,160.095,-34.180
-0.119,0.147,1.908,51.086,151.672,-29.358
-0.097,0.057,2.057,42.664,141.846,-27.466
-0.107,0.001,2.073,35.950,147.461,-23.682
-0.114,-0.024,2.056,34.973,156.067,-17.212
-0.141,-0.146,1.980,35.217,166.504,-15.747
-0.161,-0.247,1.887,39.551,176.697,-11.230
-0.167,-0.188,1.891,47.302,183.228,0.305
-0.188,-0.114,1.859,54.688,194.153,11.230
-0.226,-0.020,1.745,60.059,213.318,17.883
-0.266,0.032,1.564,58.899,237.183,21.484
-0.303,0.117,1.322,53.528,263.855,23.193
-0.330,0.189,1.030,43.030,290.833,21.973
-0.339,0.265,0.708,28.931,313.293,18.005
-0.364,0.329,0.402,14.709,325.012,11.414

0.559,-0.328,-2.070,-33.020,60.242,-40.588
0.559,-0.355,-2.237,-23.010,32.043,-35.217
0.541,-0.306,-2.262,-16.174,-6.653,-25.391
0.511,-0.259,-2.172,-8.545,-51.758,-17.029
0.479,-0.299,-1.961,-2.258,-96.741,-11.963
0.433,-0.322,-1.692,0.549,-134.949,-5.249
0.374,-0.311,-1.528,1.709,-160.706,4.333
0.307,-0.266,-1.386,-0.488,-181.274,15.137
0.233,-0.224,-1.207,-7.690,-201.477,24.414
0.142,-0.176,-1.037,-14.343,-217.896,31.738
0.070,-0.135,-0.906,-19.226,-229.858,37.842
-0.019,-0.087,-0.794,-24.109,-239.990,42.542
-0.079,-0.089,-0.658,-26.917,-251.465,45.105
-0.144,-0.058,-0.549,-31.189,-260.803,48.401
-0.233,-0.038,-0.542,-32.410,-267.395,53.040
-0.417,-0.080,-0.547,-28.809,-278.320,55.603
-0.614,-0.151,-0.326,-23.193,-300.842,58.472
-0.774,-0.031,0.201,5.615,-339.661,65.186
-0.817,0.235,0.833,62.134,-374.329,73.669
-0.703,0.639,1.501,102.722,-394.287,74.951
-0.619,0.706,2.262,89.539,-393.250,58.838
-0.607,0.223,2.878,58.289,-364.868,20.264
-0.452,0.003,3.296,23.865,-319.031,9.766
-0.282,0.197,3.488,-16.296,-263.916,27.771
-0.258,0.391,2.929,-55.786,-192.566,32.776
0.096,0.244,3.444,-101.440,-145.203,23.254
0.052,0.005,2.146,-92.102,-79.285,20.447
0.086,0.088,2.446,-114.868,-95.825,26.917
0.138,0.183,2.198,-84.290,-96.008,41.565
0.151,0.128,1.994,-32.959,-101.318,36.133
0.073,0.067,2.056,-2.197,-122.253,34.973
-0.005,0.068,2.368,22.461,-141.113,37.537
0.012,0.364,3.104,52.124,-158.569,44.617
0.069,0.840,3.769,89.050,-152.832,46.204
0.118,1.018,4.000,115.173,-107.910,25.269
0.161,0.647,3.875,109.802,-38.391,-15.930
-0.001,0.153,3.684,79.712,24.902,-48.157
0.022,-0.322,3.300,44.373,89.539,-62.073
-0.032,-0.503,2.589,8.606,148.804,-47.607
-0.018,-0.214,2.481,-27.039,160.400,-13.367
-0.023,-0.139,2.385,-46.448,180.115,-5.432
-0.057,-0.201,1.954,-46.875,203.735,-4.517
-0.055,-0.038,1.859,-33.875,198.669,8.850
-0.057,0.160,1.984,-19.958,180.725,20.081
-0.100,0.307,2.185,-3.052,175.598,18.188
-0.139,0.547,2.260,16.418,188.049,13.672
-0.189,0.816,2.182,33.203,211.487,3.479
-0.239,0.941,1.972,41.687,238.586,-16.846
-0.299,0.771,1.634,40.466,266.724,-45.471
-0.353,0.455,1.275,31.250,291.260,-71.411
-0.369,0.117,0.934,18.860,309.937,-85.449
-0.351,-0.105,0.547,8.545,323.547,-83.862
-0.317,-0.224,0.168,-2.319,325.562,-72.754
-0.256,-0.220,-0.068,-13.123,311.584,-58.533
-0.195,-0.280,-0.179,-24.353,294.312,-49.255
-0.160,-0.301,-0.326,-29.602,281.555,-39.001
-0.085,-0.235,-0.491,-30.396,272.583,-24.658
-0.010,-0.126,-0.687,-26.306,260.742,-14.526
0.073,-0.026,-0.886,-18.860,246.460,-10.620
0.144,-0.055,-0.989,-17.822,224.060,-15.442
0.212,-0.110,-0.998,-17.761,195.007,-21.606
0.266,-0.119,-1.007,-19.531,174.194,-23.132
0.312,-0.080,-1.126,-23.865,164.062,-23.682
0.304,-0.026,-1.306,-32.410,157.043,-26.245
0.331,-0.019,-1.450,-45.532,144.043,-31.616
0.327,-0.107,-1.573,-62.744,127.502,-39.001
0.354,-0.282,-1.759,-77.576,111.145,-44.556
0.399,-0.387,-2.001,-84.045,90.271,-41.443
0.442,-0.489,-2.255,-79.224,60.547,-32.715
0.444,-0.571,-2.454,-66.406,20.081,-23.376
0.502,-0.587,-2.409,-49.377,-31.982,-11.353
0.495,-0.639,-2.170,-30.090,-85.388,-2.380
0.433,-0.726,-1.907,-14.343,-127.380,6.531
0.336,-0.712,-1.666,0.916,-159.851,23.193
0.254,-0.583,-1.468,13.489,-186.523,42.603
0.135,-0.429,-1.309,21.851,-209.839,58.105
0.046,-0.366,-1.150,15.381,-230.591,67.078
-0.114,-0.179,-0.907,9.033,-250.854,76.660
-0.212,-0.110,-0.839,4.395,-261.047,80.994
-0.343,0.040,-0.704,0.732,-275.574,85.815
-0.454,0.183,-0.553,3.906,-292.908,88.013
-0.592,0.233,-0.478,16.235,-307.068,82.581
-0.781,0.199,-0.465,33.203,-322.510,75.195
-0.959,0.126,-0.311,53.833,-350.586,68.176
-1.125,0.082,0.078,76.355,-390.930,61.646
-1.232,0.076,0.729,97.534,-433.838,55.481
-1.232,0.101,1.753,100.464,-473.633,49.377
-1.045,0.122,3.159,69.153,-493.591,45.410
-0.774,0.241,4.000,24.597,-466.309,46.265
-0.446,0.423,4.000,-26.306,-350.891,46.021
-0.001,0.877,3.978,-56.580,-191.650,41.260
-0.212,0.645,3.731,-67.261,-70.862,17.212
-0.024,0.606,3.312,-111.023,-37.537,5.920
0.064,0.398,3.083,-90.088,-32.959,-4.517
0.185,0.336,3.168,-61.890,-51.208,-7.324
0.262,0.455,3.305,-36.133,-63.660,-2.075
0.261,0.419,3.565,-10.010,-73.486,-2.747
0.321,0.414,3.912,12.207,-73.181,-3.235
0.302,0.454,3.948,35.156,-41.870,-1.343
0.281,0.408,3.708,56.274,2.808,-5.432
0.128,0.385,3.567,73.975,41.504,-14.404
0.025,0.264,3.486,86.121,88.745,-29.907
-0.036,-0.008,2.672,91.431,147.400,-39.368
-0.132,0.059,2.781,77.942,153.992,-27.588
-0.219,0.028,2.765,57.129,168.030,-23.804
-0.259,-0.067,2.539,40.833,204.041,-22.522
-0.286,-0.093,2.256,31.067,229.492,-16.113
-0.305,-0.166,2.042,24.231,242.493,-11.841
-0.344,-0.227,1.817,18.738,254.272,-6.958
-0.384,-0.196,1.606,18.616,265.869,1.465
-0.408,-0.088,1.435,24.902,274.658,10.803
-0.437,0.013,1.248,32.593,283.325,15.686
-0.434,0.068,1.016,41.443,292.786,16.602
-0.440,0.094,0.791,47.729,299.805,15.564
-0.443,0.084,0.558,49.255,305.176,12.695
-0.427,0.080,0.360,46.082,310.181,10.803
-0.429,0.063,0.041,39.001,320.068,9.277
-0.381,0.067,-0.289,24.841,321.533,10.864
-0.354,0.206,-0.504,9.521,306.641,15.625

0.216,0.092,-2.223,-81.970,178.040,-29.907
0.340,-0.198,-2.234,-71.350,129.333,-43.213
0.461,-0.296,-2.205,-57.495,87.708,-40.527
0.541,-0.291,-2.193,-39.307,51.514,-33.447
0.584,-0.304,-2.144,-18.921,17.090,-30.701
0.587,-0.366,-2.056,-1.404,-15.869,-29.541
0.560,-0.446,-1.970,13.184,-46.021,-25.085
0.521,-0.490,-1.882,25.024,-74.402,-15.381
0.457,-0.420,-1.816,34.729,-101.013,-1.038
0.389,-0.226,-1.730,38.208,-127.441,14.465
0.320,-0.043,-1.620,32.043,-154.358,23.987
0.231,0.050,-1.538,17.944,-180.115,25.146
0.147,0.051,-1.349,-0.061,-208.618,22.766
0.078,0.072,-1.065,-17.090,-236.633,23.987
0.013,0.130,-0.838,-24.963,-255.493,27.222
-0.040,0.139,-0.648,-27.100,-267.578,27.100
-0.117,0.063,-0.534,-27.344,-276.489,23.682
-0.205,0.001,-0.491,-21.484,-285.767,23.376
-0.280,-0.044,-0.376,-13.489,-300.903,25.879
-0.413,-0.045,-0.198,-8.301,-316.528,29.968
-0.549,0.030,0.030,4.150,-330.200,35.156
-0.670,0.130,0.353,28.992,-344.177,35.217
-0.780,0.162,0.716,50.110,-355.713,30.884
-0.759,0.189,1.215,57.373,-366.516,26.306
-0.748,0.137,1.814,39.612,-368.896,23.254
-0.689,-0.034,2.411,1.892,-350.403,18.372
-0.539,-0.094,2.835,-40.405,-312.134,23.560
-0.516,-0.019,2.737,-76.721,-256.714,36.987
-0.349,0.003,3.168,-111.267,-202.576,46.692
-0.159,0.127,1.776,-83.008,-133.423,55.481
-0.402,0.440,2.488,-87.219,-154.846,62.683
-0.199,0.821,2.950,-61.218,-181.763,70.007
-0.109,0.961,3.283,7.019,-180.176,46.204
0.013,0.787,3.554,51.331,-164.612,10.620
0.064,0.564,3.513,81.970,-130.005,-16.479
0.030,0.459,3.335,97.046,-98.694,-28.748
0.012,0.443,3.679,88.928,-89.600,-34.363
0.015,0.290,3.999,63.110,-69.397,-44.678
0.026,0.106,4.000,36.133,-22.217,-52.673
0.034,-0.070,3.809,10.742,40.039,-54.016
0.012,-0.255,3.353,-15.442,95.215,-52.673
-0.032,-0.380,2.954,-36.926,133.057,-47.607
-0.128,-0.415,2.724,-45.288,156.921,-39.063
-0.205,-0.434,2.403,-40.588,182.129,-26.794
-0.173,-0.329,2.300,-24.963,206.726,-9.460
-0.199,-0.141,1.829,-0.977,234.009,2.930
-0.276,0.029,1.600,22.827,220.886,12.695
-0.250,0.081,1.784,40.955,188.354,12.268
-0.254,0.153,1.912,57.068,180.054,12.024
-0.279,0.210,1.851,69.092,193.787,11.536
-0.310,0.218,1.681,75.378,212.219,8.240
-0.344,0.203,1.461,73.547,229.736,3.906
-0.344,0.175,1.253,64.758,243.103,-0.244
-0.337,0.133,1.077,49.988,252.930,-3.113
