aX,aY,aZ,gX,gY,gZ
-0.533,-0.638,0.409,-20.264,1.221,236.938
-0.582,-0.268,0.507,-1.343,-9.705,246.460
-0.608,0.116,0.602,13.306,-19.104,248.657
-0.585,0.464,0.724,23.437,-26.917,244.019
-0.512,0.887,0.845,28.992,-32.288,234.863
-0.468,1.171,0.953,26.245,-33.508,214.905
-0.399,1.285,1.125,15.442,-33.691,186.829
-0.318,1.375,1.226,-1.709,-28.687,161.926
-0.297,1.391,1.266,-20.630,-18.616,140.503
-0.143,1.601,1.245,-34.119,-9.766,125.916
-0.101,1.682,0.937,-47.913,0.916,104.675
-0.153,1.750,1.028,-53.406,-11.780,80.322
-0.055,1.908,1.558,-52.551,-33.264,59.692
-0.073,2.155,1.435,-47.424,-10.742,46.448
-0.073,2.324,1.337,-41.504,4.272,24.414
-0.078,2.509,1.475,-30.029,0.916,4.150
-0.021,2.591,1.476,-11.230,5.432,-24.841
-0.053,2.290,1.256,-0.183,20.264,-71.777
-0.051,2.023,1.197,9.888,23.132,-105.408
-0.170,1.676,1.104,19.470,24.170,-132.507
-0.117,1.328,0.873,30.518,30.090,-151.611
-0.120,1.157,0.789,41.382,27.039,-161.499
-0.152,0.980,0.675,44.312,25.085,-171.204
-0.247,0.587,0.568,45.654,23.987,-187.683
-0.284,0.210,0.519,49.500,18.494,-197.815
-0.329,0.010,0.541,54.871,10.437,-195.068
-0.365,-0.197,0.602,59.509,3.479,-191.833
-0.384,-0.409,0.671,64.575,-0.916,-189.270
-0.364,-0.580,0.732,68.787,-2.686,-183.167
-0.364,-0.707,0.777,69.885,-2.563,-177.246
-0.344,-0.849,0.800,68.420,-0.793,-172.241
-0.297,-0.940,0.855,60.791,1.221,-167.542
-0.397,-1.128,0.867,46.265,5.615,-164.978
-0.417,-1.388,0.825,31.555,10.803,-160.339
-0.378,-1.575,0.848,19.714,9.338,-148.743
-0.344,-1.760,0.939,4.028,6.409,-132.935
-0.312,-1.983,0.945,-16.174,7.751,-116.211
-0.273,-2.166,0.903,-36.987,11.353,-95.337
-0.294,-2.279,0.874,-50.415,10.193,-68.970
-0.262,-2.377,0.874,-54.749,7.141,-41.138
-0.259,-2.379,0.856,-52.551,4.761,-10.681
-0.263,-2.380,0.819,-51.819,3.479,20.081
-0.287,-2.355,0.789,-53.040,2.197,51.270
-0.244,-2.218,0.813,-53.650,0.061,84.717
-0.359,-1.968,0.762,-55.176,1.465,115.051
-0.382,-1.868,0.784,-53.833,1.526,136.780
-0.424,-1.585,0.805,-55.725,-0.916,166.626
-0.458,-1.406,0.730,-57.922,3.906,188.965
-0.500,-1.291,0.689,-54.382,5.371,205.811
-0.555,-1.120,0.677,-46.997,4.333,224.487
-0.616,-0.847,0.745,-36.865,0.183,244.873
-0.601,-0.540,0.824,-30.212,-1.526,261.597
-0.642,-0.240,0.906,-32.288,0.122,271.057

-0.743,1.800,1.201,-47.974,9.888,253.479
-0.677,2.276,1.214,-47.119,14.709,220.520
-0.507,2.511,1.111,-44.983,20.447,175.354
-0.373,2.479,1.067,-44.617,21.301,127.319
-0.308,2.357,0.897,-38.452,13.062,79.285
-0.290,1.833,1.162,-49.072,-4.700,25.940
-0.116,1.757,1.295,-56.152,-1.770,13.611
-0.079,1.862,1.202,-50.598,11.108,13.611
-0.107,1.843,1.063,-39.795,20.508,4.333
-0.034,2.034,0.982,-22.461,20.081,-3.357
-0.042,2.080,0.862,0.366,16.235,-20.020
-0.057,2.074,0.700,14.954,13.916,-44.373
-0.073,2.143,0.602,28.503,7.202,-64.880
-0.148,1.976,0.637,40.466,-5.737,-95.764
-0.106,1.737,0.744,53.528,-18.311,-125.122
-0.130,1.450,0.808,63.782,-21.729,-148.071
-0.127,1.102,0.817,68.176,-15.564,-167.297
-0.126,0.804,0.758,70.007,-7.996,-181.213
-0.166,0.425,0.585,66.284,0.122,-192.871
-0.166,0.135,0.474,57.739,1.160,-195.618
-0.188,-0.024,0.464,45.227,-5.554,-191.650
-0.251,-0.096,0.425,32.104,-10.986,-185.059
-0.324,-0.231,0.450,24.658,-18.921,-180.298
-0.330,-0.393,0.654,25.452,-33.813,-178.040
-0.321,-0.617,0.837,31.006,-40.527,-172.424
-0.287,-0.824,0.995,34.363,-40.466,-164.734
-0.262,-0.943,1.042,33.447,-34.607,-151.428
-0.222,-0.966,1.052,29.663,-27.527,-136.658
-0.192,-0.909,1.120,25.696,-23.682,-122.375
-0.186,-0.816,1.127,21.423,-17.395,-111.816
-0.199,-0.739,1.082,20.752,-9.583,-106.995
-0.238,-0.757,1.020,20.325,-3.845,-108.948
-0.299,-0.971,1.000,15.930,-1.099,-116.333
-0.326,-1.236,1.046,11.108,-1.526,-120.911
-0.367,-1.509,1.079,3.235,-1.099,-118.713
-0.343,-1.834,1.124,-3.540,0.977,-112.549
-0.357,-2.209,1.101,-13.550,5.066,-97.351
-0.358,-2.490,1.062,-24.963,9.155,-67.810
-0.376,-2.663,0.995,-36.133,13.794,-28.442
-0.352,-2.704,1.102,-44.800,10.437,16.174
-0.384,-2.464,1.213,-52.734,11.108,66.711
-0.438,-2.325,0.959,-61.462,23.865,107.239
-0.527,-2.044,0.941,-64.148,25.269,144.348
-0.564,-1.621,0.991,-62.195,17.029,187.073
-0.582,-1.245,0.860,-54.749,21.790,218.872
-0.646,-0.890,0.708,-44.250,25.513,238.892
-0.714,-0.520,0.706,-28.687,20.386,251.465
-0.715,0.061,0.805,-4.639,10.681,261.658
-0.616,0.711,0.788,22.034,7.324,262.390
-0.505,1.117,0.720,40.833,6.409,244.019
-0.431,1.156,0.690,45.959,1.953,209.167
-0.365,1.153,0.773,40.161,-6.836,176.331
-0.291,1.176,0.944,30.396,-15.198,152.588
-0.227,1.175,1.106,16.296,-17.151,133.118
-0.191,1.231,1.263,-0.183,-15.259,118.530
-0.174,1.307,1.312,-10.132,-8.606,107.300
-0.191,1.490,1.209,-11.047,-5.371,95.642
-0.161,1.639,1.580,-15.137,-11.536,79.590
-0.117,2.161,1.541,-6.348,0.854,77.576
-0.131,2.315,1.506,-2.991,15.991,49.805
-0.138,2.251,1.395,2.747,25.146,13.611
-0.110,2.203,1.366,8.545,31.494,-14.099
-0.093,2.057,1.309,13.000,35.767,-41.565
-0.092,1.775,1.169,16.785,43.762,-69.092
-0.078,1.479,0.985,19.836,48.706,-90.698
-0.037,1.294,0.928,28.137,46.997,-103.271
-0.033,1.100,0.866,29.846,43.335,-114.563
-0.050,0.917,0.619,28.687,46.631,-124.878
-0.040,0.770,0.390,26.245,42.480,-133.606
-0.069,0.661,0.295,21.973,29.297,-140.930
-0.135,0.447,0.420,19.836,9.888,-152.161
-0.126,0.238,0.570,27.832,-3.418,-160.461
-0.160,0.088,0.592,38.147,-6.470,-161.987
-0.214,-0.108,0.512,42.236,-5.066,-165.344
-0.258,-0.286,0.487,39.063,-8.240,-166.992
-0.276,-0.410,0.634,32.104,-17.456,-165.466
-0.292,-0.516,0.850,25.696,-25.208,-162.903
-0.249,-0.598,1.037,23.499,-24.292,-158.936
-0.241,-0.675,1.163,24.475,-17.456,-153.870
-0.239,-0.780,1.213,25.696,-7.629,-149.231
-0.196,-0.878,1.165,28.015,3.540,-142.334
-0.173,-0.935,1.021,23.560,13.794,-133.301
-0.224,-1.052,0.895,10.498,19.531,-127.563
-0.267,-1.273,0.900,2.808,15.320,-123.962
-0.291,-1.546,0.883,-1.404,10.864,-113.708
-0.316,-1.830,0.867,-6.226,6.775,-97.778
-0.269,-2.066,0.834,-8.606,1.282,-75.867
-0.261,-2.287,0.773,-12.390,-3.296,-50.049
-0.274,-2.366,0.776,-11.536,-9.949,-16.968
-0.287,-2.319,0.857,-10.864,-16.785,18.982
-0.300,-2.205,0.879,-11.292,-17.761,53.711
-0.311,-1.994,0.844,-14.587,-13.306,87.524
-0.338,-1.636,0.736,-19.836,-9.277,115.540
-0.354,-1.457,0.719,-19.348,-9.949,130.371
-0.422,-1.295,0.724,-25.757,-12.329,143.799
-0.431,-1.085,0.641,-31.311,-8.545,157.776
-0.414,-0.920,0.575,-35.400,-7.874,167.236
-0.412,-0.774,0.627,-37.720,-12.390,172.119
-0.389,-0.602,0.747,-36.926,-17.761,177.185
-0.415,-0.480,0.795,-39.185,-16.174,180.847
-0.445,-0.379,0.841,-41.138,-13.489,183.594
-0.465,-0.202,0.943,-39.246,-13.062,189.331
-0.494,-0.044,0.954,-38.574,-8.484,194.336
-0.509,0.173,0.905,-36.194,-3.479,199.646
-0.489,0.503,0.901,-31.067,-4.150,206.116
-0.477,0.891,0.950,-29.785,-7.141,207.397
-0.505,1.316,0.920,-32.471,-8.789,202.271
-0.438,1.848,1.004,-36.133,-12.207,192.505
-0.274,2.561,1.179,-31.189,-20.386,175.537
-0.283,2.918,1.242,-32.227,-25.452,127.319
-0.108,2.586,1.596,-39.734,-35.889,60.181
-0.067,2.385,1.379,-36.621,-9.705,20.935
-0.019,2.088,1.125,-31.067,5.859,-7.996
-0.003,2.068,1.186,-21.606,0.977,-24.170
0.043,1.915,1.328,-9.155,-4.028,-39.429
0.014,1.875,1.220,1.160,3.357,-51.636
0.009,1.754,1.016,12.878,12.939,-63.965
0.004,1.640,0.855,23.743,15.015,-80.078
-0.053,1.455,0.806,28.992,10.010,-96.558

-0.309,-1.575,1.034,50.903,-9.949,-90.149
-0.338,-1.688,1.016,52.917,-5.737,-75.928
-0.357,-1.800,0.999,50.232,-1.953,-60.364
-0.386,-1.895,1.021,40.588,0.000,-43.213
-0.348,-2.013,1.036,25.940,3.235,-24.841
-0.340,-2.083,1.067,5.859,7.507,-2.991
-0.347,-2.079,1.033,-16.052,11.230,23.193
-0.346,-1.903,1.008,-33.691,17.395,52.124
-0.332,-1.792,0.779,-45.654,21.912,74.829
-0.286,-1.641,0.846,-55.664,15.259,95.825
-0.366,-1.394,0.834,-63.477,13.916,120.544
-0.368,-1.334,0.743,-63.721,16.785,135.681
-0.393,-1.223,0.705,-58.411,14.404,152.832
-0.466,-1.036,0.702,-52.795,11.169,171.814
-0.507,-0.697,0.737,-45.715,7.324,189.880
-0.535,-0.262,0.823,-36.865,5.188,202.209
-0.541,0.007,0.868,-29.114,7.019,200.684
-0.524,0.179,0.850,-24.475,10.864,192.810
-0.475,0.355,0.837,-22.217,13.062,185.730
-0.449,0.482,0.834,-25.879,13.123,176.697
-0.429,0.585,0.861,-32.898,12.817,167.603
-0.376,0.719,0.846,-38.696,11.780,161.926
-0.327,0.906,0.800,-48.157,9.705,157.959
-0.293,1.024,0.967,-56.274,5.676,154.846
-0.315,1.490,0.733,-48.950,0.977,153.748
-0.205,1.576,1.205,-52.124,-18.799,132.019
-0.183,2.020,1.262,-52.856,-11.169,124.207
-0.170,2.470,1.135,-40.100,2.930,111.450
-0.142,2.710,1.138,-25.696,6.104,76.355
-0.134,2.630,1.270,-16.418,3.296,33.142
-0.086,2.437,1.189,-5.859,10.803,-5.493
-0.067,2.293,0.980,5.737,18.188,-32.898
-0.039,2.013,0.978,9.888,13.123,-60.669
-0.035,1.740,0.963,9.766,8.789,-85.632
-0.123,1.517,0.790,8.057,13.367,-104.187
-0.067,1.347,0.715,9.644,10.193,-115.601
-0.084,1.155,0.588,13.916,6.714,-125.305
-0.129,0.869,0.449,18.311,3.479,-136.597
-0.159,0.594,0.345,25.146,-3.662,-144.287
-0.184,0.355,0.400,35.950,-17.639,-146.851
-0.184,0.180,0.474,47.974,-28.748,-145.203
-0.156,0.041,0.496,58.960,-33.569,-142.029
-0.182,-0.007,0.554,70.862,-38.147,-138.245
-0.233,-0.167,0.678,77.087,-43.457,-138.794
-0.276,-0.210,0.765,77.026,-43.884,-135.681
-0.314,-0.115,0.873,74.646,-41.870,-129.944
-0.354,-0.114,1.001,70.496,-38.574,-132.690
-0.380,-0.217,1.043,64.880,-29.785,-140.320
-0.400,-0.425,1.002,55.847,-19.348,-147.827
-0.420,-0.703,0.959,42.480,-11.963,-152.466
-0.361,-0.892,1.006,30.396,-10.437,-150.696
-0.365,-1.073,1.083,17.700,-8.789,-144.470
-0.351,-1.339,1.066,10.254,-2.869,-139.221
-0.330,-1.552,1.069,6.287,-0.061,-128.906
-0.319,-1.646,1.038,5.798,1.038,-110.107
-0.326,-1.755,1.041,8.484,0.610,-92.041
-0.353,-1.876,1.045,13.611,-1.160,-73.242
-0.379,-1.989,1.031,20.996,-2.075,-51.147
-0.372,-2.062,1.084,27.161,-5.493,-25.635
-0.367,-2.048,1.129,31.921,-7.263,2.808
-0.363,-1.995,1.145,28.320,-3.662,30.701
-0.359,-1.813,1.192,21.179,-0.366,60.303
-0.384,-1.622,1.163,11.475,8.423,84.717
-0.362,-1.458,0.887,-0.122,20.081,98.999
-0.367,-1.420,0.941,-10.437,14.160,108.643
-0.430,-1.320,1.054,-27.893,7.141,126.709
-0.437,-1.154,0.926,-42.847,17.517,147.949
-0.481,-0.897,0.769,-53.711,25.269,166.321
-0.548,-0.743,0.685,-65.491,26.245,176.697
-0.551,-0.569,0.683,-70.862,22.583,184.631
-0.564,-0.358,0.633,-72.754,21.240,193.542
-0.581,-0.072,0.639,-70.496,18.982,200.806
-0.547,0.289,0.721,-62.378,11.841,204.712
-0.527,0.694,0.753,-52.612,9.155,202.515
-0.496,1.100,0.762,-41.870,7.874,191.711
-0.403,1.444,0.843,-31.189,3.662,173.523
-0.325,1.712,0.860,-23.987,0.427,149.231
-0.229,1.725,0.840,-19.897,-1.160,120.178
-0.084,1.873,0.735,-20.020,-4.700,94.421
-0.135,1.617,0.868,-24.414,-23.437,65.979
0.003,1.808,1.512,-27.405,-46.143,53.528
0.026,1.841,1.418,-29.297,-15.625,44.983
0.035,1.803,1.138,-31.738,10.742,31.494
0.049,1.941,0.976,-27.527,13.428,21.790
0.054,1.942,1.090,-18.005,1.099,4.517
0.044,2.122,1.174,-4.517,-1.831,-11.597
0.020,2.009,1.009,12.085,6.287,-40.283
-0.034,1.703,0.867,24.658,12.268,-73.425
-0.071,1.460,0.837,36.560,8.911,-94.849
-0.106,1.318,0.817,45.898,6.775,-109.375
-0.155,1.194,0.755,49.011,7.019,-123.657
-0.266,0.995,0.696,49.377,7.385,-139.160
-0.273,0.731,0.669,50.842,3.601,-153.564
-0.318,0.452,0.661,48.340,-0.366,-162.354
-0.325,0.164,0.624,38.391,-3.540,-168.030
-0.328,-0.008,0.662,27.954,-10.010,-168.762
-0.335,-0.166,0.783,17.334,-16.785,-167.114
-0.344,-0.385,0.845,10.193,-18.066,-166.626
-0.312,-0.500,0.833,8.301,-15.625,-159.973
-0.322,-0.536,0.811,12.817,-14.587,-150.146
-0.335,-0.740,0.805,14.893,-15.503,-145.996
-0.327,-0.812,0.826,18.738,-17.700,-136.108
-0.327,-0.786,0.884,24.414,-19.836,-123.169
-0.326,-0.868,0.948,30.823,-19.958,-115.967
-0.343,-0.965,0.958,36.560,-17.029,-111.450
-0.356,-1.035,0.975,40.649,-13.916,-105.469
-0.363,-1.199,1.076,39.001,-13.672,-103.760
-0.402,-1.437,1.211,32.349,-11.230,-102.112
-0.415,-1.668,1.261,23.987,-4.089,-94.238
-0.381,-1.849,1.274,13.245,4.089,-78.979
-0.401,-2.073,1.221,-8.057,13.489,-64.026
-0.415,-2.262,1.145,-26.123,19.470,-42.603
-0.390,-2.387,1.154,-39.917,19.043,-14.465
-0.343,-2.349,1.158,-46.692,20.691,22.095
-0.273,-2.183,1.116,-48.706,28.442,60.547
-0.381,-1.805,0.881,-41.199,38.635,95.276
-0.391,-1.777,0.583,-18.860,40.222,114.197
-0.384,-1.435,0.746,-3.662,14.954,144.775
-0.433,-1.109,0.599,3.418,11.169,174.133

-0.298,1.929,0.944,-23.865,-1.038,137.695
-0.226,2.442,0.990,-10.559,-6.958,122.559
-0.152,2.481,1.345,-9.155,-17.151,81.055
-0.113,2.417,1.330,-11.841,-9.949,35.767
-0.088,2.402,1.125,-10.010,6.042,8.728
-0.058,2.230,1.098,-4.456,7.080,-21.973
-0.031,2.053,1.290,6.470,1.709,-47.119
0.012,1.820,1.179,16.663,13.367,-69.031
-0.001,1.666,1.015,24.231,22.339,-85.815
-0.048,1.401,0.829,28.748,27.222,-103.699
-0.069,1.146,0.596,29.358,27.466,-118.286
-0.062,0.994,0.388,28.687,22.217,-127.380
-0.095,0.819,0.470,29.114,6.348,-137.695
-0.129,0.540,0.636,32.959,-5.676,-149.292
-0.173,0.325,0.602,39.734,-4.761,-155.334
-0.221,0.198,0.532,44.434,-3.113,-155.762
-0.246,0.055,0.510,46.509,-6.836,-157.166
-0.275,-0.041,0.566,46.448,-12.512,-157.776
-0.279,-0.214,0.696,41.931,-17.334,-160.828
-0.303,-0.315,0.790,37.781,-17.273,-160.156
-0.327,-0.338,0.819,36.438,-13.550,-156.372
-0.343,-0.427,0.735,36.377,-8.423,-154.480
-0.337,-0.637,0.681,33.264,-7.751,-155.273
-0.312,-0.844,0.761,26.550,-14.099,-151.733
-0.276,-0.984,0.882,20.142,-19.836,-142.517
-0.255,-1.137,0.947,12.390,-19.836,-131.714
-0.222,-1.232,0.886,10.315,-16.113,-118.774
-0.245,-1.382,0.882,12.146,-18.433,-108.826
-0.315,-1.624,0.946,16.296,-23.376,-99.609
-0.380,-1.818,0.950,22.278,-25.574,-84.412
-0.417,-2.017,0.973,29.968,-27.710,-63.354
-0.427,-2.213,1.099,35.278,-33.142,-40.833
-0.467,-2.330,1.130,38.147,-33.386,-13.367
-0.470,-2.325,1.230,35.339,-31.860,17.944
-0.472,-2.212,1.349,25.208,-25.208,50.781
-0.482,-1.936,1.299,11.353,-10.925,79.590
-0.495,-1.847,1.020,1.099,0.916,95.703
-0.463,-1.647,1.204,-13.245,-5.859,114.380
-0.472,-1.369,1.144,-31.738,2.502,137.268
-0.475,-1.102,0.933,-45.593,18.066,153.137
-0.493,-0.922,0.808,-53.162,22.461,162.659
-0.513,-0.762,0.745,-52.734,20.447,170.105
-0.522,-0.587,0.709,-50.110,18.005,177.551
-0.530,-0.402,0.652,-48.401,16.846,183.899
-0.538,-0.249,0.621,-46.936,14.526,186.646
-0.556,-0.059,0.621,-46.021,9.644,189.148
-0.565,0.225,0.682,-43.762,4.211,193.604
-0.538,0.539,0.774,-40.222,-0.549,194.763
-0.514,0.932,0.884,-39.185,-3.296,192.627
-0.460,1.250,0.925,-40.222,-3.479,183.105
-0.402,1.475,0.942,-44.434,-3.113,167.297
-0.330,1.778,0.982,-46.326,-4.883,151.794
-0.190,2.204,0.956,-45.837,-8.240,133.728
-0.128,2.147,1.195,-54.932,-17.700,99.854
-0.116,2.381,1.328,-50.964,-18.494,69.946
-0.073,2.430,1.347,-39.856,-8.057,47.607
-0.039,2.232,1.378,-28.381,-0.977,15.320
-0.020,2.206,1.343,-14.587,6.958,-5.981
-0.026,2.123,1.214,1.648,13.916,-25.818
-0.023,1.938,1.155,14.954,15.503,-49.622
-0.065,1.773,1.055,23.743,20.142,-69.763
-0.123,1.580,0.945,30.457,23.376,-88.745
-0.159,1.362,0.860,38.635,22.705,-107.422
-0.168,1.123,0.857,45.166,19.409,-125.122
-0.234,0.853,0.794,44.250,19.897,-140.015
-0.260,0.572,0.777,39.612,20.020,-153.503
-0.314,0.335,0.773,31.006,19.775,-162.476
-0.377,0.097,0.823,22.400,18.127,-169.189
-0.397,-0.148,0.851,16.907,16.663,-173.462
-0.388,-0.322,0.912,14.465,14.648,-172.852
-0.383,-0.547,0.980,14.038,12.817,-170.898
-0.345,-0.768,0.957,17.029,14.709,-164.185
-0.297,-0.894,0.908,23.010,15.747,-150.085
-0.258,-0.983,0.872,30.884,14.221,-135.254
-0.229,-1.078,0.812,39.001,12.329,-121.521
-0.205,-1.144,0.787,47.913,9.094,-106.079
-0.248,-1.229,0.770,55.176,5.493,-92.163
-0.175,-1.331,0.755,58.777,3.357,-80.139
-0.185,-1.425,0.751,58.044,0.488,-67.261
-0.178,-1.482,0.750,52.490,-0.488,-55.603
-0.181,-1.620,0.744,44.250,-1.282,-45.837
-0.196,-1.737,0.794,29.053,-1.831,-34.363
-0.191,-1.802,0.830,14.099,-2.136,-18.677
-0.186,-1.863,0.862,-1.770,0.122,-3.479
-0.212,-1.918,0.790,-18.921,5.066,14.038
-0.215,-1.916,0.718,-32.288,6.714,36.560
-0.236,-1.842,0.706,-41.992,5.005,60.364
-0.229,-1.737,0.648,-46.143,5.554,83.130
-0.272,-1.724,0.648,-46.875,2.380,100.952
-0.270,-1.552,0.746,-49.805,-3.601,125.366
-0.357,-1.491,0.675,-52.429,-0.854,147.644
-0.346,-1.341,0.663,-50.354,0.000,169.189
-0.434,-1.025,0.710,-46.204,-2.808,193.970
-0.466,-0.718,0.744,-41.748,-2.747,211.243
-0.503,-0.344,0.752,-34.668,-1.831,222.107
-0.537,0.032,0.811,-26.733,-2.075,225.159
-0.538,0.393,0.911,-18.738,-3.540,223.022
-0.546,0.858,0.900,-11.536,-2.197,219.421
-0.550,1.214,0.841,-7.874,-0.488,206.177
-0.517,1.531,0.854,-8.484,-5.859,186.768
-0.423,1.861,0.942,-10.132,-16.357,166.138
-0.329,2.059,1.032,-15.808,-23.682,139.648
-0.275,2.152,1.349,-22.705,-28.870,109.802
-0.207,2.337,1.247,-25.940,-25.879,80.078
-0.160,1.872,1.778,-37.476,-29.480,33.203
-0.166,1.937,1.739,-43.518,-10.742,13.855
-0.150,2.025,1.502,-42.664,14.221,8.972
-0.128,1.959,1.484,-41.321,19.165,-13.306
-0.105,1.950,1.369,-33.264,25.635,-31.311
-0.090,1.919,1.232,-19.043,34.119,-48.157
-0.088,1.790,1.109,-1.038,36.865,-68.604
-0.089,1.614,0.937,17.761,38.086,-88.379
-0.107,1.354,0.727,30.273,38.757,-107.483
-0.126,1.140,0.611,34.668,32.349,-121.277
-0.145,1.024,0.528,39.246,23.071,-130.310
-0.242,0.835,0.540,44.495,12.817,-141.541
-0.261,0.563,0.583,51.270,4.456,-152.649
-0.287,0.341,0.579,61.707,-0.916,-157.715
-0.322,0.062,0.535,68.848,-3.967,-162.598

-0.267,-1.659,0.780,18.738,-1.465,-103.394
-0.283,-1.996,0.772,4.883,-2.014,-93.628
-0.265,-2.344,0.844,-10.376,-5.249,-75.806
-0.242,-2.531,0.933,-25.452,-7.324,-45.166
-0.253,-2.631,0.966,-39.246,-5.615,-9.277
-0.261,-2.597,0.967,-48.767,-2.747,30.090
-0.262,-2.352,0.968,-52.795,-2.014,75.256
-0.257,-2.033,0.966,-52.795,0.793,113.464
-0.305,-1.820,0.951,-45.471,3.601,139.221
-0.349,-1.624,1.000,-43.579,5.249,163.574
-0.387,-1.375,0.941,-39.978,11.719,188.599
-0.453,-1.123,0.903,-35.522,16.113,207.825
-0.512,-0.716,0.976,-32.837,15.625,225.159
-0.540,-0.222,1.020,-30.457,18.738,236.145
-0.547,0.207,0.977,-31.189,24.902,233.093
-0.548,0.490,0.853,-35.583,31.006,217.896
-0.545,0.668,0.761,-42.175,31.372,197.388
-0.513,0.766,0.695,-45.410,25.757,176.086
-0.453,0.900,0.801,-46.204,15.686,159.912
-0.382,1.056,0.882,-42.603,8.301,147.583
-0.323,1.089,0.834,-39.551,7.874,133.118
-0.266,1.159,0.833,-36.499,4.883,121.887
-0.248,1.197,0.745,-32.654,1.770,111.755
-0.174,1.413,0.913,-27.283,-5.981,107.727
-0.140,1.627,0.970,-21.729,-7.019,102.173
-0.246,1.923,0.815,-17.517,-7.385,83.191
-0.108,2.192,1.195,-12.634,-27.649,57.800
-0.108,2.469,1.232,-8.362,-22.766,31.799
-0.086,2.425,1.164,-3.662,-12.146,-4.639
-0.106,2.217,1.150,2.686,-6.714,-41.138
-0.101,1.852,1.036,6.104,-3.479,-72.327
-0.063,1.685,0.978,11.475,-1.709,-90.332
-0.056,1.567,0.904,13.794,-2.197,-103.210
-0.082,1.379,0.831,11.841,-2.319,-119.751
-0.133,1.123,0.710,8.301,-3.113,-135.681
-0.166,0.908,0.616,9.888,-6.348,-147.095
-0.191,0.707,0.637,15.198,-14.893,-156.006
-0.224,0.536,0.665,22.217,-20.569,-164.795
-0.245,0.232,0.806,28.870,-25.940,-173.828
-0.295,0.041,0.893,39.307,-25.452,-175.781
-0.325,-0.122,0.863,50.903,-18.799,-174.255
-0.332,-0.198,0.891,60.669,-16.296,-171.509
-0.352,-0.282,0.876,68.970,-13.428,-169.800
-0.340,-0.425,0.879,75.012,-11.292,-171.387
-0.397,-0.620,0.897,78.430,-11.475,-171.936
-0.351,-0.898,0.934,79.468,-10.742,-169.373
-0.301,-1.095,0.980,75.623,-10.498,-159.058
-0.268,-1.223,0.987,65.186,-6.042,-143.433
-0.282,-1.297,0.986,54.565,-3.052,-128.357
-0.299,-1.411,0.940,45.654,0.427,-116.089
-0.323,-1.553,0.917,37.170,1.404,-104.736
-0.350,-1.769,0.970,28.442,0.122,-93.689
-0.365,-1.940,0.971,20.203,0.610,-78.247
-0.351,-2.087,0.915,12.329,2.625,-57.556
-0.362,-2.259,0.963,5.981,1.648,-34.973
-0.326,-2.362,1.021,-2.686,0.183,-7.812
-0.301,-2.276,1.020,-14.526,2.808,25.757
-0.313,-2.180,1.007,-27.405,7.385,58.533
-0.328,-1.945,0.901,-38.391,13.733,89.111
-0.332,-1.808,0.923,-42.725,14.893,114.502
-0.345,-1.557,0.924,-49.438,15.991,142.700
-0.378,-1.388,0.820,-50.842,22.461,165.527
-0.430,-1.151,0.779,-48.584,24.170,185.120
-0.462,-0.745,0.797,-41.687,22.644,205.017
-0.499,-0.288,0.782,-31.555,23.010,216.858
-0.509,-0.042,0.735,-22.949,24.658,213.074
-0.501,0.178,0.641,-14.526,24.048,205.811
-0.460,0.376,0.562,-10.315,19.531,198.303
-0.427,0.567,0.551,-11.230,9.949,189.575
-0.394,0.792,0.626,-14.282,-0.793,180.481
-0.321,1.010,0.712,-17.639,-7.568,169.800
-0.282,1.213,0.810,-21.118,-14.160,156.128
-0.247,1.369,0.840,-22.766,-17.090,140.686
-0.242,1.519,0.969,-22.339,-22.339,124.878
-0.177,1.728,1.259,-19.592,-27.832,109.558
-0.200,2.003,1.140,-8.667,-26.855,89.111
-0.089,1.996,1.671,-12.695,-42.053,52.795
-0.061,2.217,1.558,-14.404,-16.479,33.630
-0.046,2.147,1.407,-13.367,4.700,7.507
-0.042,2.037,1.256,-11.475,12.512,-19.897
-0.018,1.932,1.294,-8.301,10.254,-42.908
-0.021,1.776,1.139,-5.920,14.832,-65.125
-0.031,1.665,0.998,-3.357,17.395,-84.167
-0.055,1.523,0.976,1.282,12.939,-103.271
-0.145,1.275,0.921,8.484,10.986,-123.108
-0.122,1.054,0.807,15.747,11.169,-138.733
-0.156,0.862,0.657,20.264,10.315,-150.208
-0.228,0.659,0.653,20.386,3.601,-161.865
-0.296,0.463,0.745,23.926,-4.700,-170.288
-0.350,0.253,0.797,32.043,-8.057,-175.293
-0.388,0.004,0.819,42.664,-9.216,-178.711
-0.398,-0.284,0.760,56.519,-9.766,-178.833
-0.469,-0.545,0.673,68.848,-10.986,-173.645
-0.363,-0.715,0.754,79.102,-18.860,-162.231
-0.280,-0.786,0.928,88.867,-27.771,-146.790
-0.259,-0.908,0.915,87.830,-21.484,-136.475
-0.242,-1.006,0.868,80.566,-12.024,-127.441
-0.246,-1.102,0.838,68.359,-7.568,-119.995
-0.262,-1.220,0.842,53.101,-3.967,-113.770
-0.274,-1.301,0.868,37.903,-2.563,-107.056
-0.282,-1.396,0.915,26.489,-0.061,-99.976
-0.304,-1.513,0.923,16.968,3.784,-92.834
-0.311,-1.640,0.922,9.460,7.324,-84.839
-0.337,-1.764,0.938,5.493,9.338,-73.364
-0.363,-1.958,0.910,2.197,12.085,-59.570
-0.413,-2.235,0.908,-3.784,12.634,-40.771
-0.341,-2.469,0.967,-11.780,10.437,-15.137
